"start_station_name","start_lat","start_lng","total_trips"
Central Ave & Corcoran Pl,41.89,-87.77,5
California Ave & Pershing Rd,41.82,-87.69,5
Buffalo Ave & 89th St,41.73,-87.54,5
Avers Ave & Irving Park Rd,41.95,-87.72,5
"63rd & Western Ave - south corner",41.78,-87.68,5
"63rd & Western Ave - north corner",41.78,-87.68,5
Yates Blvd & Exchange Ave,41.767500000000005,-87.57,4
Western Ave & 118th St,41.68,-87.68,4
Western Ave & 111th St - SE,41.69,-87.68,4
Western Ave & 105th St,41.7,-87.68,4
WestChi,41.90779066666667,-87.73449858333333,4
Sawyer Ave & 111th St,41.69,-87.7,4
Rutherford Ave & Belmont Ave,41.94,-87.79,4
Pulaski Rd & 41st,41.82,-87.7225,4
Public Rack - Western Ave & 100th St,41.71,-87.68,4
Public Rack - Touhy Ave & Oconto Ave,42.011793106750005,-87.807593346,4
Public Rack - Stony Island & 87th St,41.74,-87.59,4
Public Rack - Robert Fulton Elementary School,41.8,-87.67,4
Public Rack - Pulaski Rd & 51st Rd,41.8,-87.72,4
Public Rack - Pulaski Rd & 15th St,41.86,-87.73,4
Public Rack - Perry Ave & 108th Pl,41.7,-87.63,4
Public Rack - Percy Julian HS,41.71,-87.65,4
Public Rack - Overhill Ave & Touhy Ave,42.01110412116667,-87.81931311241667,4
Public Rack - Northwest Hwy & Neva Ave,42.0,-87.81,4
Public Rack - Newcastle Ave & Belmont Ave,41.94,-87.8,4
Public Rack - Neva & Foster,41.971205302499996,-87.80899520050001,4
Public Rack - Natoma Ave & 61st St,41.780146501000004,-87.78939545025001,4
Public Rack - Mt Greenwood Library N,41.69,-87.7,4
Public Rack - Minuteman Park,41.78763045833333,-87.76129745833335,4
Public Rack - Meade Ave & Archer Ave,41.793009112,-87.772962575,4
Public Rack - Marshfield Ave & 45th St,41.811172216,-87.66810186875,4
Public Rack - Lockwood & Archer,41.798352951,-87.75758681175,4
Public Rack - Lawndale & 63rd St,41.78,-87.71,4
Public Rack - Laflin St & 51st St,41.80036238425,-87.66041230675,4
Public Rack - Lafayette Ave & 87th St - NW,41.74,-87.63,4
Public Rack - Kolin Ave & Archer Ave,41.8,-87.73,4
Public Rack - Kimball Ave & Lawrence Ave,41.968927625,-87.71166075,4
Public Rack - Kenneth Ave & 63rd St E,41.78,-87.73,4
Public Rack - Kedzie Ave & 54th St - SW,41.8,-87.7,4
Public Rack - Homan Ave & Roosevelt,41.869116272999996,-87.71029269825,4
Public Rack - Homan & 79th,41.75,-87.71,4
Public Rack - Holbrook St & Milwaukee Ave,41.99,-87.78,4
Public Rack - Harvey Ave & North Ave,41.91,-87.78,4
Public Rack - Harlem & Palatine,42.0,-87.81,4
Public Rack - Halsted St & 95th St - SW,41.72,-87.64,4
Public Rack - Halsted St & 64th St,41.78,-87.64,4
Public Rack - Forest Glen & Peterson,41.9899603355,-87.7407366265,4
Public Rack - Ewing Ave & 107th St,41.7,-87.54,4
Public Rack - Elston Ave & Kenneth Ave,41.97,-87.74,4
Public Rack - Cottage Grove & 85th St,41.74,-87.6,4
Public Rack - Commercial Ave & 89th St,41.73,-87.55,4
Public Rack - Christiana & Lincoln,41.99,-87.71,4
Public Rack - Central Park Ave & Fulton Blvd,41.89,-87.72,4
Public Rack - Central Park & Bryn Mawr,41.98,-87.72,4
Public Rack - California Ave & Pershing Rd,41.82,-87.69,4
Public Rack - Bell Ave & 95th St,41.72,-87.68,4
Public Rack - Baltimore Ave & 132nd St,41.657548473999995,-87.5485880315,4
Public Rack - Al Raby School,41.89,-87.71499999999999,4
Public Rack - 61st St & Melvina Ave,41.78,-87.78,4
Public  Rack - Albany Ave & 63rd St,41.78,-87.7,4
Morgan St & 87th St,41.74,-87.65,4
Menard Ave & Madison St,41.88,-87.77,4
Menard Ave & Agusta Blvd,41.9,-87.77,4
Mackinaw Ave & 106th St,41.7,-87.54,4
Laramie Ave & Belmont Ave,41.94,-87.76,4
Langley Ave & 105th Pl,41.7,-87.61,4
Kildare Ave & 63rd St,41.78,-87.73,4
Keystone Ave & Irving Park Rd,41.95,-87.73,4
Kedzie Ave & Argyle St,41.97,-87.71,4
Kedvale Ave & 63rd St,41.78,-87.73,4
Ingleside Ave & 79th St,41.75,-87.6,4
Harper Ave & 63rd St,41.78,-87.59,4
Ewing Ave & 96th St,41.72,-87.54,4
Ewing Ave & 105th St,41.7,-87.54,4
Eli Whitney Public School,41.84,-87.73,4
Cicero Ave & North Ave,41.91,-87.75,4
Cicero Ave & Altgeld St,41.93,-87.75,4
Calumet Ave & Garfield Blvd,41.79,-87.62,4
California Ave & Devon Ave - NE,42.0,-87.7,4
Bishop St & 46th St,41.81,-87.66,4
Archer Park,41.8,-87.74,4
Albany Ave & 111th St - NW,41.69,-87.7,4
Western Ave & 116th St,41.68,-87.68,3
Western Ave & 111th St - SW,41.69,-87.68,3
Western Ave & 106th St - East,41.7,-87.68,3
Torrence Ave  & 106th St,41.7,-87.56,3
Strohacker Park,41.79,-87.73,3
Sawyer Ave & Lawrence Ave,41.97,-87.71,3
Sawyer Ave & Bryn Mawr Ave - SE,41.98,-87.71,3
Rockwell Ave & Touhy Ave ,42.01,-87.7,3
Pulaski Rd & 40th St,41.82,-87.72333333333331,3
Public Rack - Zapata Academy,41.84,-87.73,3
Public Rack - Winona St & Elston Ave,41.97,-87.75,3
Public Rack - Western Ave & 98th St,41.71666666666667,-87.68,3
Public Rack - Western Ave & 79th St,41.75,-87.68,3
Public Rack - Western Ave & 111th St - SE,41.69,-87.68,3
Public Rack - Western Ave & 107th Pl,41.7,-87.68,3
Public Rack - Wentworth Ave & 79th St,41.75,-87.63,3
Public Rack - Wallace St & 119th St,41.68,-87.64,3
Public Rack - Vincennes Ave & 95th St,41.72,-87.65000000000002,3
Public Rack - Saginaw Ave & 93rd St,41.73,-87.56,3
Public Rack - S. New England/ W. 65th,41.77,-87.79,3
Public Rack - Rutherford Ave & Belmont Ave,41.94,-87.79,3
Public Rack - Racine Ave & 76th,41.76,-87.65000000000002,3
Public Rack - Racine Ave & 74th St,41.759804851333335,-87.65133887133334,3
Public Rack - Pullman - Planet Fitness,41.7,-87.59999999999998,3
Public Rack - Pulaski Rd & 5th Ave,41.87,-87.72666666666667,3
Public Rack - Pulaski Rd & 40th St,41.82,-87.71999999999998,3
Public Rack - Prairie Ave & Garfield Blvd N,41.79161726,-87.61960001466667,3
Public Rack - Parkside & 63rd,41.779412388888886,-87.76095466666668,3
Public Rack - Normandy Ave & Archer Ave,41.79,-87.79,3
Public Rack - Natoma Ave & Bryn Mawr Ave,41.98,-87.79,3
Public Rack - Mulligan Ave & 56th St,41.79031226833333,-87.77997815155555,3
Public Rack - Monticello & Lawrence,41.969400188,-87.71984289166669,3
Public Rack - Milwaukee Ave & Lawrence Ave,41.97,-87.76,3
Public Rack - Michigan Ave & 107th St,41.7,-87.62,3
Public Rack - Menard Ave & Belmont Ave,41.94,-87.77,3
Public Rack - Menard Ave & Agusta Blvd,41.9,-87.77,3
Public Rack - McVicker Ave & Grand Ave,41.92,-87.78000000000002,3
Public Rack - Mason & Archer,41.79,-87.77,3
Public Rack - Loomis Blvd & 47th St,41.80957229766667,-87.660034321,3
Public Rack - Leamington & Elston,41.97861616666666,-87.75753983333334,3
Public Rack - Lawrence Ave & Kimball Ave,41.97,-87.71,3
Public Rack - Latrobe Ave & Lake St,41.89,-87.76,3
Public Rack - Laporte Ave & Armitage Ave,41.92,-87.75,3
Public Rack - Lamon Ave & Erie St,41.89,-87.75,3
Public Rack - La Moyne Ave and Leamington Ave,41.91,-87.75,3
Public Rack - Kostner & Peterson,41.99,-87.74,3
Public Rack - Kostner & Bryn Mawr,41.98,-87.74,3
Public Rack - Kostner & 83rd,41.74069570866667,-87.730508712,3
Public Rack - Kingston Ave & 75th St,41.76,-87.56,3
Public Rack - King Dr & 71st St,41.77,-87.62,3
Public Rack - Kimbark Ave & 63rd St,41.78,-87.58999999999999,3
Public Rack - Kedzie Ave & Chicago Ave,41.9,-87.71,3
Public Rack - Kedzie Ave & 83rd St,41.741063833333335,-87.70073711111111,3
Public Rack - Kedzie Ave & 63rd St,41.78,-87.7,3
Public Rack - Kedzie Ave & 61st Pl,41.78,-87.7,3
Public Rack - Karlov Ave & Lawrence Ave,41.968809944444445,-87.73001394444445,3
Public Rack - Jeffery Blvd & 81st St,41.75,-87.57333333333332,3
Public Rack - Hoyne Ave & 51st St,41.8,-87.68,3
Public Rack - Homan Ave & Lake St,41.881560766,-87.710495526,3
Public Rack - Homan Ave & 62nd Pl,41.78,-87.71,3
Public Rack - Hiawatha Ave & Minnehaha Ave,42.0,-87.76,3
Public Rack - Harper Ave & 63rd St,41.78023461111111,-87.58931205555557,3
Public Rack - Harlem & Summerdale,41.98,-87.81,3
Public Rack - Halsted St & 76th St,41.76,-87.64,3
Public Rack - Halsted St & 113th St,41.689010481666664,-87.64162540899999,3
Public Rack - Halsted St & 111th St,41.690625868,-87.64082913566666,3
Public Rack - Halsted St & 102nd St,41.71,-87.64,3
Public Rack - Grand Ave & Lawndale Ave,41.9,-87.71999999999998,3
Public Rack - Garfield Park Conservatory,41.888838444444445,-87.71889988888888,3
Public Rack - Ewing Ave & 106th St,41.7,-87.54,3
Public Rack - Emerald Ave & 45th St,41.81,-87.64,3
Public Rack - Eggleston Ave & 115th St,41.69,-87.63,3
Public Rack - East End Ave & 87th St,41.74,-87.58,3
Public Rack - Damen & 87th,41.74,-87.67,3
Public Rack - Cottage Grove Ave & 92nd St,41.72911702299999,-87.60157551766667,3
Public Rack - Columbus & 79th,41.749749333333334,-87.70144911111112,3
Public Rack - Central Park Ave & 16th St,41.86,-87.71999999999998,3
Public Rack - Canfield & Victoria,41.98,-87.82,3
Public Rack - Buffalo Ave & 89th St,41.731108454,-87.54148724233335,3
Public Rack - Brandon Ave & 91st St,41.730062352666664,-87.54883860733332,3
Public Rack - Austin Branch Chicago Public Library,41.89,-87.77,3
Public Rack - Austin Ave & Archer Ave,41.79,-87.77,3
Public Rack - Austin & Higgins,41.97098273133333,-87.77928382066666,3
Public Rack - Ashland Ave & 71st St,41.77,-87.66000000000001,3
Public Rack - Ashland Ave & 63rd St,41.78,-87.66000000000001,3
Public Rack - Ashland Ave & 45th St,41.81,-87.66000000000001,3
Public Rack - 4810 Keeler Ave,41.96941500966667,-87.73099707300001,3
Pittsburgh Ave & Irving Park,41.95,-87.83,3
Piotrowski Park,41.84,-87.73,3
Milwaukee Ave & School St,41.94,-87.73,3
Laramie Ave & Grand Ave,41.92,-87.76,3
Laramie Ave & Fullerton Ave,41.92,-87.76,3
Kostner Ave & North Ave,41.91,-87.74,3
Kilbourn Ave & Fullerton Ave,41.92,-87.74,3
Kenneth Ave & 63rd St,41.78,-87.73333333333333,3
Kedzie Ave & 64th St - SE,41.78,-87.7,3
Kedvale Ave & Avondale Ave,41.95,-87.73,3
Homan Ave & 111th St,41.69,-87.71,3
Harvard Ave & 103rd St,41.71,-87.63,3
Hamlin Ave & Chicago Ave,41.9,-87.71999999999998,3
Halsted St & 95th St - SW,41.72,-87.64,3
Forrestville Ave & 47th St,41.81,-87.61,3
Evans Ave & 63rd St,41.78,-87.61,3
Emerald Ave & 45th St,41.81,-87.64333333333333,3
Cottage Grove Ave & 91st St,41.73,-87.59999999999998,3
Calumet Ave & 103rd St,41.71,-87.61666666666667,3
California Ave & Touhy Ave - NW,42.01,-87.7,3
Brighton Park Branch Chicago Library,41.81666666666666,-87.7,3
Avondale Ave & Addison St,41.95,-87.71999999999998,3
Austin Ave & Wrightwood Ave,41.93,-87.78000000000002,3
Austin Ave & Roscoe St,41.94,-87.78000000000002,3
Ashland Ave & 71st St,41.77,-87.66000000000001,3
"410",41.9,-87.69,3
Western Ave & 106th St - West,41.7,-87.68,2
Western Ave & 104th St - East,41.7,-87.68,2
WEST CHI-WATSON,41.92620341666667,-87.73522841666667,2
Throop St & 58th St,41.79,-87.66,2
Spaulding Ave & Foster Ave,41.98,-87.71,2
Sacramento Ave & Devon Ave,42.0,-87.7,2
Public Rack - Yale Ave & 119th St,41.68,-87.63,2
Public Rack - William J Onahan Public School,41.99,-87.79,2
Public Rack - Whipple St & 26th St,41.84,-87.7,2
Public Rack - Western Ave & 111th St - SW,41.690864712999996,-87.680906739,2
Public Rack - Western Ave & 107th St,41.7,-87.68,2
Public Rack - Western Ave & 106th St - West,41.7,-87.68,2
Public Rack - Walden Pkwy & 99th St,41.71,-87.67,2
Public Rack - Wabash Ave & 87th St,41.74,-87.62,2
Public Rack - Union Ave & 111th St,41.69,-87.64,2
Public Rack - Troy & 71st,41.76,-87.7,2
Public Rack - Throop St & 58th St,41.78933141666667,-87.65815783333333,2
Public Rack - St Louis & Lincoln,41.99791483333333,-87.71805733333333,2
Public Rack - Springfield Ave & Lawrence Ave,41.968256,-87.72565983333334,2
Public Rack - Springfield & 71st,41.76,-87.72,2
Public Rack - Richmond St & Thorndale Ave,41.99,-87.7,2
Public Rack - Pullman Community Center,41.7,-87.59,2
Public Rack - Pulaski Rd & Flournoy St,41.87,-87.725,2
Public Rack - Pulaski Rd & 83rd St,41.74,-87.72,2
Public Rack - Pittsburgh Ave & Irving Park,41.95,-87.83,2
Public Rack - Peterson Ave & Milwaukee Ave,41.99,-87.78,2
Public Rack - Peterson Ave & Drake Ave,41.99,-87.72,2
Public Rack - Perry Ave & 111th St,41.69,-87.63,2
Public Rack - Paxton Ave & 79th St,41.75,-87.57,2
Public Rack - Parnell Ave & 103rd St,41.71,-87.64,2
Public Rack - Oketo & Northwest Hwy,42.0,-87.81,2
Public Rack - Norwood Park,41.988289333333334,-87.79193758333334,2
Public Rack - Nordica & Archer,41.79,-87.8,2
Public Rack - Nina Ave & Avondale Ave,41.990557129500004,-87.799530947,2
Public Rack - Mt Greenwood Library - South,41.69,-87.7,2
Public Rack - Mont Clare Ave & Higgins Ave,41.98030133333333,-87.80752241666667,2
Public Rack - Minnehaha Ave & Devon Ave,42.0,-87.76,2
Public Rack - Milwaukee Ave & Kennedy Expy,41.970565,-87.76190125,2
Public Rack - Milwaukee Ave & Catalpa Ave,41.978608836999996,-87.769505689,2
Public Rack - Michele Clark Magnet High School,41.87,-87.75,2
Public Rack - Melvina Ave & Montrose Ave,41.96,-87.78,2
Public Rack - May St & 78th St,41.75,-87.65,2
Public Rack - Maplewood Ave & 63rd St,41.78,-87.69,2
Public Rack - Mango & Higgins,41.9707856035,-87.7712247465,2
Public Rack - Linder Ave & 64th Pl,41.775460303,-87.7580212355,2
Public Rack - Leoti Ave & Central Ave (south),42.0,-87.76,2
Public Rack - Leader & Caldwell,41.99075725,-87.75225425,2
Public Rack - Langley Ave & Oakwood Blvd,41.82,-87.61,2
Public Rack - Komensky Ave & 59th St,41.79,-87.72,2
Public Rack - King Dr & 83rd St,41.74,-87.61,2
Public Rack - Kimball & Ardmore,41.98852608333333,-87.71199333333334,2
Public Rack - Kedzie Ave & Walnut St,41.89,-87.71,2
Public Rack - Kedzie Ave & 64th St - SE,41.78,-87.7,2
Public Rack - Kedzie Ave & 60th St,41.79,-87.7,2
Public Rack - Kedzie & 103rd St - East,41.71,-87.7,2
Public Rack - Kedvale Ave & 26th St,41.84,-87.73,2
Public Rack - Justine St & 87th St,41.74,-87.66,2
Public Rack - Jeffrey Blvd & 71st St,41.766578138,-87.57626998399999,2
Public Rack - Irving Park Rd & Menard Ave,41.951602333333334,-87.77109949999999,2
Public Rack - Irving Park Rd & Austin Ave,41.951513803,-87.7785697125,2
Public Rack - Indiana Ave & 111th St,41.69,-87.62,2
Public Rack - Imlay & Milwaukee,41.99898458333333,-87.78955308333335,2
Public Rack - Houston Ave & 130th St,41.66,-87.55,2
Public Rack - Higgins Ave & Neva Ave,41.98,-87.81,2
Public Rack - Hiawatha Park,41.941936940999994,-87.8288279555,2
Public Rack - Harlem and W. 59th,41.784901500000004,-87.8010965,2
Public Rack - Halsted St & 63rd St,41.77986991666667,-87.64067466666667,2
Public Rack - Halsted St & 109th St,41.7,-87.64,2
Public Rack - Haft Ave & Milwaukee Ave,42.0,-87.79,2
Public Rack - Ewing Ave & 99th St,41.72,-87.54,2
Public Rack - Ewing Ave & 106th St NW,41.7,-87.54,2
Public Rack - Emerald Ave & 43rd St,41.818151916666665,-87.64228841666667,2
Public Rack - Delphina & Foster,41.97,-87.84,2
Public Rack - Damen Ave & 47th St,41.81,-87.68,2
Public Rack - Cottage Grove Ave & 98th St,41.72,-87.6,2
Public Rack - Cornell Ave & 87th Pl,41.74,-87.58,2
Public Rack - Claremont Ave & 71st St,41.76,-87.68,2
Public Rack - Christiana Ave & 55th St,41.79,-87.71,2
Public Rack - Central & Leland,41.97,-87.77,2
Public Rack - Central & Berteau,41.95843633333334,-87.76868425,2
Public Rack - Buffalo Ave & 133rd St,41.65,-87.54,2
Public Rack - Bishop St & 46th St,41.81,-87.66,2
Public Rack - Bensley Ave & 103rd St,41.71,-87.56,2
Public Rack - Avenue J & 102nd St,41.71,-87.53,2
Public Rack - Albany Ave & 111th St - NW,41.69,-87.7,2
Public Rack - 83rd Pl & Kedzie Ave N,41.74,-87.7,2
Public Rack - 63rd St and Nagle Ave,41.77760633333333,-87.78221375,2
Public Rack - 63rd & Western Ave S,41.78,-87.68,2
Public Rack - 63rd & Western Ave N,41.78,-87.68,2
Public Rack - 10557 S Western Ave,41.7,-87.68,2
Ozark Ave & Addison St,41.945,-87.82,2
Orville T Bright School,41.7,-87.56,2
Oleander Ave & Addison St,41.95,-87.82,2
Oglesby Ave & 95th St,41.72,-87.57,2
Newland Ave & Diversey Ave,41.93,-87.8,2
Narragansett Ave & Fullerton Ave,41.92,-87.78,2
Muskegon Ave & 89th St,41.73,-87.56,2
Mt Greenwood Library - North,41.69,-87.7,2
Michigan Ave & 119th St,41.68,-87.62,2
Mason Ave & Roosevelt Rd,41.87,-87.77,2
Maryland Ave & 87th ST,41.74,-87.6,2
Lowe Ave & 98th St,41.72,-87.64,2
Lorel Ave & Chicago Ave,41.89,-87.76,2
Lawrence Ave & 103rd St,41.71,-87.61,2
Latrobe Ave & Lake St,41.89,-87.76,2
Laflin St & 51st St,41.8,-87.66,2
Lafayette Ave & 87th St - NW,41.74,-87.63,2
Lafayette Ave & 119th St,41.68,-87.62,2
Jeffrey Blvd & 71st St,41.77,-87.58,2
Jeffery Blvd & 83rd St,41.74,-87.58,2
Houston Ave & 91st St,41.73,-87.55,2
Halsted St & 41st St,41.82,-87.65,2
Hale Ave & 111th St,41.69,-87.67,2
Green St & 103rd St,41.71,-87.64,2
Ewing Ave & Indianapolis Ave,41.71,-87.54,2
Ewing Ave & 112th St,41.69,-87.535,2
Ewing Ave & 106th St,41.7,-87.535,2
Ewing Ave & 101st St,41.71,-87.54,2
Ellis Ave & 132nd Pl,41.66,-87.6,2
Eggleston Ave & 114th St,41.69,-87.63,2
Colfax Ave & 83rd St,41.74,-87.56,2
Cicero Ave & Cortland St - midblock,41.92,-87.75,2
Chase Ave & Touhy Ave - NW,42.01,-87.69,2
Chappel Ave & 71st St,41.77,-87.57499999999999,2
Central Ave & George St,41.93,-87.77,2
California Ave & Devon Ave - NW,42.0,-87.7,2
Buffalo Ave & 133rd St,41.65,-87.54,2
Back of the Yards Park,41.805,-87.66,2
Avenue J & 112th St,41.69,-87.53,2
Avenue J & 106th St,41.7,-87.53,2
Ashland Ave & 76th St,41.76,-87.66,2
Ashland Ave & 45th St - midblock south,41.81,-87.66,2
Zapata Academy,41.84,-87.73,1
Yale Ave & 119th St,41.68,-87.63,1
William Rainey Harper High School,41.77,-87.67,1
Wentworth Ave & 103rd St,41.71,-87.63,1
Waller Ave & Chicago Ave,41.89,-87.77,1
Wallace St & 112 St,41.69,-87.64,1
Vincennes Ave & 95th Pl,41.72,-87.65,1
Tuley (Murray) Park,41.73,-87.61,1
Trumbull Ave & 111th St,41.69,-87.71,1
Troy & 111th St,41.69,-87.7,1
Stony Is Ave & 73rd St,41.76,-87.59,1
Stewart Ave & 123rd St,41.67,-87.63,1
State St & 47th st,41.81,-87.63,1
Spaulding Ave & Bryn Mawr Ave,41.98,-87.71,1
Sangamon St & 79th St,41.75,-87.65,1
Sacramento Blvd & Washington Blvd,41.88,-87.7,1
Sacramento Ave & Greenleaf Ave,42.01,-87.7,1
Rhodes Ave & 79th St,41.75,-87.61,1
Pullman Community Center,41.7,-87.59,1
Public Rack - Yates Ave & 100th St,41.71,-87.56,1
Public Rack - Western Ave & 116th St,41.68,-87.68,1
Public Rack - Western Ave & 111th St - NW,41.69,-87.68,1
Public Rack - Western Ave & 106th St - East,41.7,-87.68,1
Public Rack - West Chatham Park,41.75,-87.63,1
Public Rack - Talman Ave & 51st St,41.8,-87.69,1
Public Rack - St Louis & 83rd,41.74,-87.71,1
Public Rack - Spencer Elementary Technology Academy,41.89,-87.75,1
"Public Rack - Senka ""Edward Duke"" Park",41.79,-87.71,1
Public Rack - Sayre Ave & 59th St,41.78,-87.8,1
Public Rack - Sawyer Ave & Chicago Ave,41.9,-87.71,1
Public Rack - Sacramento & 71st,41.764396,-87.6977995,1
Public Rack - Rutherford & 53rd,41.8,-87.79,1
Public Rack - Roswell B. Mason Elementary School,41.86,-87.73,1
Public Rack - Roscoe St & Osceola Ave,41.94,-87.81,1
Public Rack - Rockwell Ave & 71st St,41.76,-87.69,1
Public Rack - Pullman - Ross Dress for Less,41.7,-87.6,1
Public Rack - Pulaski Rd &amp; 65th St,41.77,-87.72,1
Public Rack - Pulaski & 84th,41.74,-87.72,1
Public Rack - Princeton Ave & 43rd St,41.82,-87.63,1
Public Rack - Peoria St & 60th St,41.79,-87.65,1
Public Rack - Panama Ave & Forest Preserve Ave,41.94,-87.83,1
Public Rack - Ozark Ave & Addison St,41.95,-87.82,1
Public Rack - Ozanam Ave & Devon Ave,42.0,-87.82,1
Public Rack - Osceola Ave & Touhy Ave,42.01,-87.81,1
Public Rack - Odell & Talcott,41.987238833333336,-87.81012733333333,1
Public Rack - Oakley Ave & 50th Pl,41.8,-87.68,1
Public Rack - Oakley & 79th Pl,41.74927,-87.67935033333333,1
Public Rack - Newland Ave & Diversey Ave,41.93,-87.8,1
Public Rack - Newcastle & Archer,41.79,-87.79,1
Public Rack - New England Ave & Grace St,41.95,-87.8,1
Public Rack - Neola & Northwest Hwy,41.990291238,-87.795390368,1
Public Rack - Neenah & Dakin,41.95,-87.79,1
Public Rack - Neenah & Archer,41.79,-87.79,1
Public Rack - Nashotah & Northwest Hwy,41.98811933333333,-87.79132466666667,1
Public Rack - Nagel & Higgins,41.98,-87.79,1
Public Rack - N. Oakview and W. Gregory St,41.98,-87.84,1
Public Rack - Mobile Ave & Archer Ave,41.79,-87.78,1
Public Rack - Milwaukee Ave & Waveland Ave,41.95,-87.74,1
Public Rack - Milwaukee Ave & Leland Ave,41.966111,-87.75934716666667,1
Public Rack - Michigan Ave & 119th St,41.68,-87.62,1
Public Rack - Menard Ave & Madison St,41.88,-87.77,1
Public Rack - Menard Ave & Adams Blvd,41.88,-87.77,1
Public Rack - Melvina & Foster,41.98,-87.78,1
Public Rack - McVicker & 52nd,41.8,-87.77,1
Public Rack - Martin Luther King Dr & 69th St,41.77,-87.62,1
Public Rack - Mackinaw Ave & 106th St,41.7022415,-87.54262066666666,1
Public Rack - Lowe Park,41.799389958,-87.641551137,1
Public Rack - Loomis Blvd & 83rd St,41.74,-87.66,1
Public Rack - Leland Ave & Melvina Ave,41.965833545,-87.782221437,1
Public Rack - Langley Ave & 87th St,41.74,-87.61,1
Public Rack - Lake Park Ave & 47th St,41.809663666666665,-87.59172533333333,1
Public Rack - Laflin St &51st ST,41.8,-87.66,1
Public Rack - Lafayette Ave & 87th St SW,41.74,-87.63,1
Public Rack - Kostner Ave & Lake St,41.89,-87.74,1
Public Rack - Kostner Ave & 16th St,41.86,-87.73,1
Public Rack - Kildare Ave & Washignton Blvd,41.88,-87.73,1
Public Rack - Kenneth Ave & 63rd St W,41.78,-87.73,1
Public Rack - Kenneth & Carmen,41.97,-87.74,1
Public Rack - Keeler Ave & 26th St,41.84,-87.73,1
Public Rack - Keef Ave & South Chicago Ave,41.77,-87.61,1
Public Rack - Kedzie Ave &amp; 62nd Pl,41.78,-87.7,1
Public Rack - Kedzie Ave & Pershing Rd,41.82,-87.7,1
Public Rack - Kedzie Ave & Arthington St,41.87,-87.71,1
Public Rack - Kedzie Ave & 54th Pl,41.79,-87.7,1
Public Rack - Kedzie & 103rd St - W,41.71,-87.7,1
Public Rack - Kedvale Ave & 63rd St,41.78,-87.73,1
Public Rack - Keating & Peterson,41.9901375,-87.74719233333333,1
Public Rack - Jeffery Blvd & 83rd St,41.74,-87.57,1
Public Rack - Jeffery Blvd & 67th St,41.77,-87.58,1
Public Rack - James Madison School,41.76,-87.59,1
Public Rack - Independence Blvd & Roosevelt,41.87,-87.72,1
Public Rack - Houston Ave & 91st St,41.73,-87.55,1
Public Rack - Horner & 85th,41.74,-87.67,1
Public Rack - Honore St & 87th St - SE,41.73551929,-87.669062734,1
Public Rack - Hiawatha & Mendota,42.01,-87.78,1
Public Rack - Harriet E Sayre Public School,41.91,-87.8,1
Public Rack - Halsted St & 80th St,41.75,-87.64,1
Public Rack - Halsted St & 41st St,41.82,-87.65,1
Public Rack - Foster Ave & Drake Ave,41.98,-87.72,1
Public Rack - Ford City Mall,41.757144833333335,-87.74141116666667,1
Public Rack - Ewing Ave & Indianapolis Ave,41.71,-87.54,1
Public Rack - Ewing Ave & 96th St S,41.72,-87.54,1
Public Rack - Ewing Ave & 95th St,41.72,-87.54,1
Public Rack - Ellis Ave & Doty Ave,41.66,-87.6,1
Public Rack - Ellis Ave & 132nd Pl,41.66,-87.6,1
Public Rack - Elizabeth St & 115th St,41.684885502,-87.652765155,1
Public Rack - East End Ave & 75th St,41.76,-87.58,1
Public Rack - Devon Ave & Central Ave,42.0,-87.76,1
Public Rack - Damen Ave & 80th St,41.75,-87.67,1
Public Rack - Cottage Grove Ave & 75th St,41.76,-87.61,1
Public Rack - Clyde Ave & 87th St,41.74,-87.57,1
Public Rack - Cicero & Rosemont,41.99575766666667,-87.74857516666667,1
Public Rack - Chappel Ave & 71st St,41.77,-87.58,1
Public Rack - Central Park & Peterson,41.99013516666667,-87.7187125,1
Public Rack - Central Ave & Lawrence Ave,41.97,-87.77,1
Public Rack - Central & Prescott,41.992841166666665,-87.76558666666666,1
Public Rack - Canty Elementary School,41.95,-87.83,1
Public Rack - California & 87th,41.74,-87.69,1
Public Rack - Bryn Mawr Ave & Spaulding Ave,41.98295666666667,-87.71155816666666,1
Public Rack - Brooks Park,42.0,-87.81,1
Public Rack - Bernard St & Foster Ave,41.975584865,-87.712955952,1
Public Rack - Ashland Ave & 74th St,41.759627,-87.66374983333333,1
Public Rack - Ashland Ave & 73rd St,41.76,-87.66,1
Public Rack - Artesian & 71st,41.76,-87.68,1
Public Rack - Archer Park,41.8,-87.74,1
Public Rack - Abbott Park,41.72,-87.62,1
Public Rack - 82nd st & Kedzie Ave,41.74333583333333,-87.7023555,1
Public Rack - 53rd St & Indiana Ave,41.8,-87.62,1
Princeton Ave & 43rd St,41.82,-87.63,1
Plainfield Ave & Irving Park Rd,41.95,-87.83,1
Perry Ave & 108th Pl,41.7,-87.63,1
Parnell Ave & 98th St,41.72,-87.64,1
Parnell Ave & 119th St,41.68,-87.63,1
Park Manor Elementary School,41.77,-87.61,1
Oglesby Ave & 105th St,41.7,-87.56,1
Normal Ave & 72nd St,41.76,-87.64,1
Newcastle Ave & Wellington Ave,41.93,-87.8,1
Newcastle Ave & Belmont Ave,41.94,-87.8,1
New England Ave & Grace St,41.95,-87.8,1
Michigan Ave & 96th St,41.72,-87.62,1
Michigan Ave & 113th St,41.69,-87.62,1
Michigan Ave & 102nd St,41.71,-87.62,1
